id,work_name,work_type,genre,release_year,written_year,notoriety_year,notable,single,is_oceanus_folk,performers,composers,lyricists,producers,num_performers,num_composers,num_lyricists,num_producers,recorded_by_labels,distributed_by_labels,num_recorded_by_labels,num_distributed_by_labels,draws_from_count,influenced_others_count
6163,Deaf to Our Frequency,Song,Psychedelic Rock,2022,,2022,True,False,False,Adira Bhagat; Kevin Pearson; Pamela Crane; Roger Orozco; Stephanie Johnson,,,,5,0,0,0,Eternal Horizon Studios,,1,0,1,0
4155,Debt's Symphony,Song,Psychedelic Rock,2022,,,True,True,False,Amanda Byrd; Frederick Hicks; Gregory Patton; Jennifer Hart; Kari Warren; Mirrored Prophecy; Sarah Banks; Shelby Contreras,Mirrored Prophecy,John Pitts,Frederick Hicks; Shelby Contreras,8,1,1,2,Distillate,Distillate,1,1,1,1
13707,Delightful,Album,Emo/Pop Punk,2022,,,True,,False,Robin Jones,Robin Jones,Robin Jones,,1,1,1,0,,Bicameral Beats,0,1,3,0
12099,Destiny's Tender Embrace,Album,Lo-Fi Electronica,2022,,,True,,False,Angelika Osojca; Ping Tian,Jie Tao,Ping Tian,,2,1,1,0,Colline-Cascade Studios,,1,0,5,0
2227,Devotion's Flame,Album,Dream Pop,2022,2022,,True,,False,Gang Hou; Roger Walsh; Yong Deng,,Chao Yan,,3,0,1,0,Sonora Delta,Sonora Delta,1,1,0,1
11369,Down the Hatch,Song,Jazz Surf Rock,2022,,,True,True,False,Jessica Garcia; RVGE,Jessica Garcia,,,2,1,0,0,Adirondack Echo,,1,0,1,0
12009,Drums of the Ascendant,Album,Americana,2022,,,True,,False,Jun Zhou; Na Deng; Na Qian; Yang Xiong,,,,4,0,0,0,Center Sound,,1,0,4,1
6790,Echoes from the Breton Shore,Album,Dream Pop,2022,,,True,,False,Christopher Roberts,,Brittany Kelly,Christopher Roberts,1,0,1,1,Vintage Vault Records,,1,0,1,1
12494,Echoes from the Sacred,Song,Indie Pop,2022,,,True,False,False,Honoré Foucher,Marguerite Faure,,Honoré Foucher,1,1,0,1,Lumina Soundworks,Kamiogawa Rhythms,1,1,1,2
15419,Echoes from the Silent Valley,Song,Psychedelic Rock,2022,,,True,False,False,Chris Rosales,,Tara Jennings,,1,0,1,0,United Scribes Sound,,1,0,1,3
14169,Echoes of Family's Sacred Moments,Song,Psychedelic Rock,2022,,,True,True,False,Michael French,Matthew Robertson,Michael French,Kathleen Harvey,1,1,1,1,Rhythm Horizon,L'Écrin Sonore,1,1,0,1
10953,Echoes of an Absent Heart,Song,Psychedelic Rock,2022,,,True,True,False,Blueprints; Edward Dixon; Ellen Bradley; Jason Evans; Leah Thomas; Leslie Barnes; Lisa Wright; Nathan Perez; Nicole Hodges; Samuel Rogers; Stephen Davis,Blueprints; Nancy Smith,,,11,2,0,0,Sound Spectrum,Falier Sound,1,1,2,0
6687,Embers and Memories,Song,Southern Gothic Rock,2022,2022,,True,False,False,Lawrence Cooper,Rudolf Malý,,Lawrence Cooper,1,1,0,1,Real Rhythm,Real Rhythm,1,1,1,0
9827,Evighetens Sång (Song of Eternity),Song,Southern Gothic Rock,2022,,,True,False,False,Allison Harris; Valerie Brown,Cheryl Malone,,,2,1,0,0,BAS Beats,BAS Beats,1,1,0,1
10309,Flickering Flames of Romance,Song,Alternative Rock,2022,2022,,True,True,False,Guiying Shi; Juan Xiao; Vperyod Siyanie!,Jie Hu,Juan Xiao,Vperyod Siyanie!,3,1,1,1,,Echoes of Seoul,0,1,3,1
12631,Fragments of Being,Song,Doom Metal,2022,2022,,True,True,False,Burrowing Rodent; Hans-Josef Steckel-Harloff; Rita Iannucci; Zaira Verga-Cannizzaro,Ricciotti Traetta,Michelangelo Nolcini,Burrowing Rodent; Zaira Verga-Cannizzaro,4,1,1,2,Germain Grooves,Germain Grooves,1,1,1,0
8344,Fragments of My Universe,Song,Dream Pop,2022,,,True,True,False,Gang Du; Lauren Thomas; Lindsey Jackson; Patrick Bertin; Valeska Heinrich,Lindsey Jackson,Valeska Heinrich,,5,1,1,0,Plenary Sound,Plenary Sound,1,1,2,1
7632,Garbage Warrior's Lament,Song,Dream Pop,2022,2022,2022,True,True,False,Gang Chen; Gang Han; Lei Yuan; Michelle Garrett; Monica Hale; Na Xiao; Sara Shannon; Yong Wen,Sara Shannon,,Tao Kong,8,1,0,1,Stillwater Sound,Akademia Sound,1,1,0,2
6252,Generation Rising,Album,Indie Pop,2022,,2022,True,,False,Ellen Ford,Ellen Ford,,,1,1,0,0,Gabriel Groove,,1,0,1,1
6004,Grace Beyond Measure,Album,Synthwave,2022,2022,,True,,False,Gang Xia; Jing Cui; Qiang Zhang; Richard Obrien; Wesley Walker; Yang Yu,Yang Yu,,Jing Cui,6,1,0,1,Green Fuel Records,Green Fuel Records,1,1,2,1
6412,Harmonic Prayers: The Condensed Ritual,Song,Desert Rock,2022,,,True,True,False,Andrew Savage; Fallen Cherubs; Ming Jiang; Tao Su; Yang Liao,Tao Su,Fallen Cherubs,Andrew Savage; Yong Zeng,5,1,1,2,Sole Sonic,Sole Sonic,1,1,2,2
3329,Heartbreak in Slow Motion,Song,Post-Apocalyptic Folk,2022,2022,,True,True,False,Gang Qin; Jay Carter; Na Yao,Leah Burns,Gang Qin,,3,1,1,0,Forward Sound,,1,0,4,1
13922,Hooves and Hopes,Album,Lo-Fi Electronica,2022,,,True,,False,Angelika Osojca; Min Fu; Ping Tian,,Angelika Osojca,,3,0,1,0,Colline-Cascade Studios,Colline-Cascade Studios,1,1,3,0
11262,Hooves and Horizons,Album,Doom Metal,2022,2022,2022,True,,False,Corinne du Bazin; Marianne Sanchez-Hebert; Narrer på Vagt,Marianne Sanchez-Hebert,,Narrer på Vagt,3,1,0,1,Resonant Gate,SovereignSounds,1,1,3,0
7197,Invisible Hands Reaching,Song,Symphonic Metal,2022,,2022,True,True,False,Gregory Wright; Guiying Tian; Min Xiong; Ming Su; Vortex Cantata; Wei Tao,Min Xiong,Xia Zeng,,6,1,1,0,Valenciano Tracks,,1,0,0,3
5376,Island Resolve,Song,Desert Rock,2022,,,True,True,False,Guiying Jia; Juan Lai; Na Dai; Yong Wang,Min Xiang,Juan Lai; Yan Sun,,4,1,2,0,Alta Cascata,,1,0,2,0
1205,Lancashire's Forgotten Sovereign,Album,Southern Gothic Rock,2022,2022,,False,,False,Jędrzej Przeniosło,Jędrzej Przeniosło,Jędrzej Przeniosło,,1,1,1,0,Sketch Sonic,Resonance Arts,1,1,1,0
5013,Leaky Life Blues,Song,Indie Folk,2022,2022,,True,True,False,Feliciana Figuerola Cruz,Feliciana Figuerola Cruz,Candela Pallarès Artigas,Javi Fuente Benavente,1,1,1,1,Nautilus Records,Nautilus Records,1,1,0,1
1253,Leather Skin Confession,Song,Oceanus Folk,2022,2022,,True,True,True,Xiulan Hao,Ping Zhao,,,1,1,0,0,Adra Amplify,,1,0,1,0
15634,Lighter Than Fear,Song,Psychedelic Rock,2022,2022,,True,True,False,Aaron Anderson; Ashley Myers; Brian Palmer; Brittany Bush; Curtis Jones; David Benson; Joshua Rodriguez; Katelyn Johnson; Robert Gray; Ryan Rodriguez; Sarah Wheeler; William Dominguez; William Fuentes,David Benson,,Ashley Myers,13,1,0,1,Pulsar Sound,Sonic Frequency Studios,1,1,1,3
8068,Limitless Cadence,Song,Synthpop,2022,2022,,True,True,False,Carrie Griffin; Xia Han; Xiulan Xue; Yang Yin,,,Fang Shi; Xia Han,4,0,0,2,Springs & Streams,,1,0,1,0
1156,Loving Myself First,Song,Synthwave,2022,,,True,True,False,James Simon; Juan Zheng; Lei Feng,Lei Feng,Jie Wen,,3,1,1,0,,Afirmativa Sounds,0,1,8,0
15004,Lágrimas de Pasión,Song,Lo-Fi Electronica,2022,,,True,True,False,Jazzy Wanderers; Ping Xia; Yan Yin,Xiuying Zhong,Ping Xia,,3,1,1,0,,Archival Imprints,0,1,5,2
10740,Marching with Jubilant Hearts,Album,Avant-Garde Folk,2022,2022,2022,True,,False,Angelika Osojca; Lei Duan,Ping Tian,,Angelika Osojca,2,1,0,1,Colline-Cascade Studios,,1,0,3,0
14047,Montmartre Petals,Song,Space Rock,2022,,,True,True,False,Mikołaj Rosłoń; Neon Ghost; Radosław Duszkiewicz; Stefan Berus; Undetected,,Stefan Berus,,5,0,1,0,Sketch Sonic,Sketch Sonic,1,1,2,0
13332,Mozart's Numerical Ghost,Song,Darkwave,2022,,,True,False,False,David Rodriguez; Li Lei; Sage; Starseed; Wei Yuan,Starseed; Wei Yuan,Xiuying Yao,,5,2,1,0,Svadhyaya Sangeet Prakashan,Empoli Echo,1,1,4,12
16404,Murmures Angéliques,Song,Avant-Garde Folk,2022,,,True,True,False,Artisans of Rhythm; Jacob Boyd; Laura Sanchez; Raissa Anders,Ekkehard Förster,,Raissa Anders,4,1,0,1,Melodrama Recordings,Melodrama Recordings,1,1,7,0
4890,Naked Spectrum,Song,Desert Rock,2022,2022,2022,True,False,False,Jing Qian; Li Tang; Wei Yu; Xia Deng; Xia Fan; Xiuying Dai,,,,6,0,0,0,Sierra Rubio Sounds,,1,0,2,4
8263,Neat and Twisted,Song,Psychedelic Rock,2022,2015,,True,True,False,Alan Wilson; Ashley Cox PhD; Blueprints; Bradley Wright; Douglas Turner; Kathryn Golden; Kelli Rodriguez; Nathan Perez; Primal Rhythm; Samuel Rogers; Stephen Ramirez,Douglas Turner,,Kathryn Golden; Stephen Ramirez,11,1,0,2,Silver Horizon Recordings,Sound Spectrum,1,1,2,3
13659,Needles and Threads of Valor,Song,Psychedelic Rock,2022,,,True,True,False,Astrid Jockel-Hecker; DA VINCI; Denis Pechel; Eckehard Kabus-Barth; Elias Beyer; Erhard Blümel; Ernst-August Hamann-Junck; Franco Dietz; Gerfried Schaaf; Inna Wagner; Irmtrud Jessel; Isabelle Bloch; Ivonne Austermühle; Margarete Löchel; Mirja Heintze; Nova VI; Sarah Miles; Sevim Holt; Sieghard Jäntsch-Kensy,,Gerfried Schaaf; Pawel Zirme,,19,0,2,0,StarRoc Records,Diplomatic Grace Records,1,1,0,1
15105,Nervous Hands,Song,Doom Metal,2022,,2022,True,True,False,Jun Cai; Na Cui; Xiuying Feng,Na Cui,Jun Cai,Brandon Ramirez,3,1,1,1,Cooltempo Collective,,1,0,1,0
9552,No Turning Back,Album,Dream Pop,2022,,,True,,False,Danny Rhodes; Jennifer Diaz; Jose Martin,,Philip George,Jose Martin,3,0,1,1,Existential Sound,Existential Sound,1,1,1,0
3879,Palabras del Corazón,Album,Darkwave,2022,2022,,True,,False,Arco Luminoso; Gang Huang; Juan Kong; Justin King; Na Fan,Guiying Ren; Juan Kong,Xiulan Shen,Na Fan,5,2,1,1,Howling Squash Productions,Howling Squash Productions,1,1,1,4
8494,Passion's Ancient Echo,Song,Lo-Fi Electronica,2022,,2022,True,True,False,Knight IX,Knight IX,Knight IX,,1,1,1,0,Mate Melody,,1,0,2,0
13246,Petals Under My Heel,Album,Space Rock,2022,,,True,,False,Jie Duan,Jie Duan,Jing Chang,Ping Shi,1,1,1,1,Midnight Compass,,1,0,0,2
7224,Postcards from Julianne's Heart,Song,Oceanus Folk,2022,,,True,False,True,Ming Chen; Xia Cui; Xiuying Li,Cosmic Drift,Xia Cui,Lei Shen,3,1,1,1,Fortezza Sonora,Howling Squash Productions,1,1,1,8
15276,Regal Shadows of the Castle,Song,Synthwave,2022,,,True,False,False,Heidi Smith,Erin Welch,James Hopkins,Heidi Smith,1,1,1,1,Paw Print Records,Paw Print Records,1,1,0,1
7278,Requiem for a Fading Self,Song,Synthwave,2022,2022,2022,True,True,False,Keith Larsen,Keith Larsen,Keith Larsen,,1,1,1,0,Solara Sonore,,1,0,24,34
7014,Resonance of Forgotten Keys,Song,Synthwave,2022,2019,,True,True,False,Marcella Belletini; Marina Trapani,,Flora Casaleggio-Endrizzi,Damiano Gelli-Verga,2,0,1,1,Grappa Echo,,1,0,2,0
2662,Rhythm Revolution,Album,Oceanus Folk,2022,2022,,True,,True,Chao Zeng; Gang Jiang; Jing Zhong; Xia Xiang,,,Chao Zeng,4,0,0,1,Urban Artifact Sound,,1,0,1,3
6103,Riddles of the Heart,Album,Dream Pop,2022,2019,,True,,False,Anthony King; Ming Shen; Wei Lu; Yong Fan; Yong Tao,Anthony King; Guiying Xie,Yong Tao,,5,2,1,0,Caldera Sonora,,1,0,2,1
3362,Rising From the Shadows,Song,Synthwave,2022,,,True,False,False,Gang Dong; Jun Lin,Xiuying Yao,,Li Lei; Xiuying Xie,2,1,0,2,Svadhyaya Sangeet Prakashan,Empoli Echo,1,1,36,15
6809,Riviera Nights,Song,Darkwave,2022,,,True,True,False,Stephanie Potter,Celestia,,Stephanie Potter,1,1,0,1,,Eternal Horizon Studios,0,1,1,0
4372,Rooms with Broken Windows,Song,Dream Pop,2022,2022,,True,True,False,Chao Yin; Matthew Mitchell; Yashvi Bahri,,Yashvi Bahri,Roger Orozco,3,0,1,1,Eternal Horizon Studios,Eternal Horizon Studios,1,1,2,0
6476,Scandinavian Sonata,Song,Doom Metal,2022,,,True,True,False,Alex Schwartz; Cheryl Miller; Michael Bennett; Regina Hensley; Regina Hesse,Regina Hensley,,Alex Schwartz; Regina Hesse,5,1,0,2,Urutone Records,Urutone Records,1,1,2,0
10653,Sensual Sonata Sketches,Song,Doom Metal,2022,2019,,False,True,False,Cheryl Suarez; Gregory Kane; Patricia Jackson,,Patricia Jackson,Jessica Coleman,3,0,1,1,,Corona Sonora,0,1,1,0
14629,Sessiz Acılar,Album,Dream Pop,2022,2022,,True,,False,Aarush Shukla; Aradhya Maharaj; Miraan Ramachandran; Pranay Sarin; Rania Deol,Miraan Ramachandran,Anay Vohra; Ritvik Lanka,,5,1,2,0,Fjordtone,Fjordtone,1,1,1,0
15978,Skyward Whispers,Album,Dream Pop,2022,,,True,,False,David Miller; Jasmine Atkins; Jill Conley; Nordisk Resonans; Samantha Herring,,Jill Conley; Matthew Griffin,,5,0,2,0,Sonic Mosaic,Sonic Mosaic,1,1,1,1
3056,Sleepless Horizon,Song,Dream Pop,2022,,,True,True,False,John Wheeler; Juan Shao; Jun Zheng; Laurent Breton; Na Song; Xiuying Tang,,John Wheeler,,6,0,1,0,Radiant Echo,Radiant Echo,1,1,1,0
13413,Snowbound Hearts,Song,Indie Folk,2022,,2022,True,True,False,Audrey Johnson; Dhruv Mall; Áurea Escobar-Jara,,Audrey Johnson,,3,0,1,0,Altopiano Records,Altopiano Records,1,1,7,9
10523,Sommelier's Serenade,Song,Dream Pop,2022,,,True,True,False,Gang Bai; Jing Ding; Jing Fu; Jun Jiang; Ming Huang; Omar Lewis; Yang Tang,,Omar Lewis,Gang Bai; Jing Ding,7,0,1,2,Whitesmith Recordings,Whitesmith Recordings,1,1,1,0
14647,Spelling Rebellion,Song,Dream Pop,2022,,2022,True,False,False,Catherine Brooks; Gang Yang; Jasmine Adams; Jing Du; Jing Kang,,Catherine Brooks; Jasmine Adams,,5,0,2,0,Adriatic Resonance,Urban Artifact Sound,1,1,0,2
9622,Spinning Stories from Wax,Song,Dream Pop,2022,2022,,True,False,False,Eileen Wiley; Jordan Lawrence; Judy Elliott; Kimberly Lopez,,,Candice Torres,4,0,0,1,Mighty Orchard Sound,Mighty Orchard Sound,1,1,1,0
9267,Stepping Towards the Light,Song,Dream Pop,2022,2022,,True,False,False,Erdogan Baum; Jie Dong; Juan Fan; Ping Zhong; Regina Hesse; SideShift; Xiulan Xue,Ping Zhong,,,7,1,0,0,Urutone Records,Adriatic Resonance,1,1,3,0
3373,Swift as Shadows,Album,Dream Pop,2022,2022,2022,True,,False,Jennifer Ferguson,Jennifer Ferguson,,Kevin Gilbert,1,1,0,1,Sunset Sound Studios,Sunset Sound Studios,1,1,1,0
6893,Tender Silhouette,Song,Dream Pop,2022,2015,,True,True,False,Artur Garbacik; Igor Goliasz; Konrad Klinkosz; Leon Hrabia,,,Roksana Wlaźlak,4,0,0,1,Simina Sound,,1,0,1,0
14053,The Broken Halo of Sally S.,Album,Psychedelic Rock,2022,,,True,,False,Jie Cao; Ming Lei; Miss Allison King; Shawn Fox,Miss Allison King,,Shawn Fox,4,1,0,1,Echo Chamber Records,Echo Chamber Records,1,1,1,0
14933,The Crown We Wear,Song,Indie Rock,2022,,,True,True,False,Joanna Avery; Judy Yang; Miss Jennifer Williams; Molly Gonzalez; William Robinson,,,William Robinson,5,0,0,1,Midnight Monarch Music,,1,0,1,3
6210,The Gentle Frost of December,Song,Alternative Rock,2022,,2022,True,True,False,Preset Protocol; Yasmin Verschut,Ryan Ford,,Yasmin Verschut,2,1,0,1,Botha Recordings,Botha Recordings,1,1,4,3
1763,The Macedonian Crescendo,Song,Dream Pop,2022,2022,2022,True,True,False,Fang Jiang; Fang Tao; Na Meng; Richard White; Tao Huang; Wei Su; Yan Yan,Fang Tao,Tao Huang,Na Meng,7,1,1,1,,Silverlight Sound,0,1,0,1
8791,The Pause Between Heartbeats,Song,Dream Pop,2022,,,True,False,False,Kevin Morrow; Michael Montgomery; Xia Ren; Xiulan Gu,Kevin Morrow,Michael Montgomery,Dominic Phillips,4,1,1,1,Vertical Horizon,,1,0,1,0
13008,The Puppet's Promise,Album,Indie Folk,2022,,2022,True,,False,Joann Johnson; Navya Sastry,Joann Johnson,Charles Spears,,2,1,1,0,Viterbo Sounds,Viterbo Sounds,1,1,5,0
16615,The Revenge We Never Spoke Of,Song,Dream Pop,2022,,,True,True,False,Siya Sahni,,Siya Sahni,Ishita Bahri,1,0,1,1,Nixon's Vinyl,Nixon's Vinyl,1,1,3,0
9542,Threshold of Warm Welcomes,Album,Synthwave,2022,,,True,,False,Neon Ghost; Radosław Duszkiewicz; Undetected,,Stefan Berus,Marcin Bernatek; Undetected,3,0,1,2,Riviera Resonance,,1,0,1,1
14198,Timón de Esperanza,Song,Oceanus Folk,2022,2022,,True,True,True,Guiying Ma; Jie Wu; Jing Li; Juan Dong,Yong Wen,Jing Li,Juan Dong,4,1,1,1,,Le Sonore,0,1,1,2
4190,Tunnel's Heartbeat,Album,Indie Folk,2022,,2022,True,,False,Nino Canova-Esposito,Nino Canova-Esposito,,Gianmarco Verga,1,1,0,1,Crest Harmony,,1,0,1,0
11447,Urban Haze,Song,Indie Folk,2022,,,True,True,False,Emily Merritt; Kelly Munoz; Kimberly Stanton; Lei Yuan; Qiang Lu; Yang Wan,Lei Yuan,,,6,1,0,0,Ornica Sound,Alta Cascata,1,1,1,0
10431,Vague Silhouette,Album,Emo/Pop Punk,2022,2022,,True,,False,Gang Mo; John Wilkinson; Whispered Alibi,,John Wilkinson,,3,0,1,0,Verdant Frontier Recordings,Guardian Soundworks,1,1,7,2
12571,Vintage Romance Rebel,Song,Psychedelic Rock,2022,2015,,True,True,False,Summer Friedman,Susan Stewart,,Summer Friedman,1,1,0,1,Jevany Sound,,1,0,0,1
12148,Wah Wah Way,Song,Dream Pop,2022,,,True,False,False,Yan Hou,,Yan Hou,,1,0,1,0,Feathered Rhythm Records,,1,0,0,1
6513,Walls of Memory,Song,Psychedelic Rock,2022,,,True,False,False,Andrea Martin; Jing Zeng; Li Jia; Qiang Yao; Xiuying Dai,Andrea Martin; Lei Luo,Chao Yang,,5,2,1,0,Midnight Compass,Kemono Beats,1,1,2,1
12993,Washed in Grace's Healing Stream,Album,Blues Rock,2022,,2035,True,,False,Heather Lutz,Heather Lutz,,,1,1,0,0,Apex Sonics,,1,0,1,0
5730,Wayward Journey,Album,Oceanus Folk,2022,,,True,,True,Jing Xiang; Min Huang; Tao Zou; Xiulan Hu; Yang Shao,,,Xiulan Hu; Yang Shao,5,0,0,2,Rockville Records,Rockville Records,1,1,3,0
2863,Whirling Whispers,Song,Indie Rock,2022,,,True,False,False,Gang Bai; Xiuying Dong; Yang Zhao,,,Cristian Bonilla,3,0,0,1,Arsizio Sonic,Arsizio Sonic,1,1,3,2
11788,Whispers Between Rooms,Album,Indie Folk,2022,,,True,,False,Bradley Brooks; Ping Han; Qiang Lu; Tracy Warner; Yang Wan,Bradley Brooks,Jun Huang,Yang Wan,5,1,1,1,Larchmont Sound,Alta Cascata,1,1,1,0
4933,Whispers and Echoes,Song,Symphonic Metal,2022,2016,,True,True,False,Tao Qiao; Tao Yang,,,Tao Yang,2,0,0,1,,Harmonic Capital Recordings,0,1,1,1
3697,Whispers at Sunset,Song,Darkwave,2022,2016,,True,True,False,FVDE; Qiang Xu; Static Hymn; Wei Shi; Yan Kong,Static Hymn,Jun Zhu,Chao Jia; Qiang Xu,5,1,1,2,New York Collective,Verdant Groove,1,1,2,3
773,Whispers in Mother's Arms,Song,Indie Folk,2022,2022,,True,True,False,David Hebert; Tao Liu; Virginia Stuart; Xiulan Qiao; Yang Zhao; Yong Su,,,,6,0,0,0,Mi'kmaq Rhythms,Crimson Echo Records,1,1,6,0
15394,Whispers in the Meadow Green,Song,Synthwave,2022,,,True,True,False,Xiulan Hao,Xiulan Qin,Xiulan Hao,,1,1,1,0,,Adra Amplify,0,1,5,0
15261,Whispers in the Moonlight,Song,Psychedelic Rock,2022,2022,,True,True,False,Gang Wan; Jing Hu; Na Chen; Xia Wu; Xia Xia,Na Chen; Xia Xia,Ming Xue,,5,2,1,0,,Sonora Liminal,0,1,0,7
10928,Whispers in the Shadows,Album,Dream Pop,2022,,,False,,False,Fang Cui; Lei Qiu; Lunar Drift; Na Cui; Na Wan,Jing Mao; Lei Qiu,Lunar Drift; Min Kong,Li Song; Li Sun,5,2,2,2,Echo Chamber Records,Echo Chamber Records,1,1,9,9
11438,Whispers of Carmela,Song,Indie Pop,2022,,,True,False,False,Angelika Osojca; Lei Duan,Angelika Osojca,Ping Tian,,2,1,1,0,Colline-Cascade Studios,,1,0,1,0
11949,Whispers of Verdant Awakening,Album,Alternative Rock,2022,,,True,,False,Joseph Jackson,Joseph Jackson,Yong Zeng,,1,1,1,0,Neuendorf Sounds,Laye Listening,1,1,1,0
14789,Whispers of a Fleeting Sonata,Song,Dream Pop,2022,2022,,True,True,False,Guiying Bai; Lei Xia; Min Deng; Wei Wu; Yang Fan,,,,5,0,0,0,,Mucambo Groove,0,1,0,1
10313,Whispers of a Wandering Soul,Song,Dream Pop,2022,2022,,True,True,False,Theres Roht; Tülay Tlustek,Andree Tschentscher,,,2,1,0,0,Aerial Soundwaves,Palazzo Sounds,1,1,2,0
4123,Whispers of the Virtuoso's Bow,Song,Indie Folk,2022,,,True,True,False,Final Order; Tao Zhang; Yan Cai; Yang Zhao,Tao Xie,Jie Lai; Tao Zhang,,4,1,2,0,,Adra Amplify,0,1,0,1
970,Wooden Heart,Song,Alternative Rock,2022,,2022,True,True,False,Robin Jones,,Robin Jones,Andrea Ramirez,1,0,1,1,,Bicameral Beats,0,1,5,0
14099,Acoustic Roots Revival,Song,Indie Folk,2023,2023,,True,True,False,Kimberly Porter; Martino Federico,Meik Plath,Martino Federico,,2,1,1,0,Esche Sounds,Distrito Sonoro,1,1,1,0
11617,Adolescent Echoes,Song,Speed Metal,2023,2023,,True,True,False,Alexis Dixon; Dwayne Wilson; Echoes of Arcadia; Jose Harmon; Kelsey Hernandez; Lindsey Terry; Lisa Ramos; Zachary Estes,Echoes of Arcadia; Kelsey Hernandez,,Jose Harmon; Zachary Estes,8,2,0,2,,Celestial Axis,0,1,3,2
7908,Aerial Echoes of Freedom,Album,Indie Rock,2023,,,True,,False,Jie Xia; Jie Zhang,,Qiang Li,Ming Fang; Tao Feng,2,0,1,2,Mucambo Groove,Mucambo Groove,1,1,2,2
15202,Alfie's Last Goodbye,Song,Dream Pop,2023,,,True,True,False,Chao Han; Jing Cao; Tao Li,Lei Zheng,Jie Su,Jing Cao,3,1,1,1,,Forward Sound,0,1,1,0
2057,Algorithmic Whispers,Song,Indie Folk,2023,,,True,True,False,Ming Ren; Yang Dai; Yang Gu,,Yang Dai,Qiang Qin,3,0,1,1,Sonic Marsala,,1,0,1,0
6386,Almost Touched,Song,Alternative Rock,2023,,,True,True,False,Jie Liao; Robin Jones; William Shields; Xia Hu,,,Xia Hu,4,0,0,1,Bicameral Beats,Verge,1,1,1,0
13509,Altar of Promises,Song,Americana,2023,,,True,True,False,Chao Liu; Chao Zeng; Xia Xiang,Jing Zhong,,Chao Zeng,3,1,0,1,,Urban Artifact Sound,0,1,1,0
7740,Amor Sem Limites (Love Without Limits),Song,Southern Gothic Rock,2023,,,True,False,False,Aleksander Przybyś,Szymon Pyć,,,1,1,0,0,Archival Resonance Records,Phantom Trace,1,1,6,1
12574,Analog Affection Anthem,Song,Doom Metal,2023,,,True,True,False,Janina Kałek; Jun Wang; Justin Williams,,Jun Jin,Jun Wang,3,0,1,1,World Sonic,World Sonic,1,1,1,1
10135,Another Year Unfolding,Song,Jazz Surf Rock,2023,,,True,False,False,Olaf Dymarczyk,,Bianka Tabak,,1,0,1,0,Phantom Trace,,1,0,2,1
10421,Anything But Nothing,Song,Dream Pop,2023,,,True,True,False,Chao Yi; Karen Garcia; Tao Fang,Ming Fan,Rachel Stein,,3,1,1,0,Meridian Sound,Meridian Sound,1,1,0,1
16400,Aquatic Rebirth (1983),Song,Oceanus Folk,2023,,2023,True,True,True,Christine Ward; Donald Medina; Joshua Orozco; Lisa Hofmann; Sonora Flux; Steven Goodman,Donald Medina; Joshua Orozco,Erik Mathews,Lisa Hofmann,6,2,1,1,Quill Recordings,Ardennes Audio,1,1,3,3
9576,Arctic Heartbeat,Song,Doom Metal,2023,,,True,True,False,Birger Klemt; Sheri Calhoun,,,Birger Klemt,2,0,0,1,Vives Sonores,Bockelmann Soundworks,1,1,0,1
11453,Asphalt Breath,Song,Dream Pop,2023,,,True,True,False,Qiang Xie,Qiang Xie,Lucas Hurley,Jing Wang,1,1,1,1,Pristine Sounds,Pristine Sounds,1,1,8,2
7180,Aviator's First Dance,Song,Oceanus Folk,2023,,2023,True,True,True,Min Song,Min Song,,Yong Xia,1,1,0,1,,Scarlet Soles,0,1,2,1
4085,Balcony Heartbreak,Song,Indie Folk,2023,,,True,True,False,Colton Williams; Theresa Johnson,Brenda Boyd,Colton Williams,Michael Johnson,2,1,1,1,Echo Vault Records,Echo Vault Records,1,1,3,0
9933,Bandages and Broken Prayers,Song,Indie Folk,2023,,,True,True,False,Carmen Higgins; Jennifer Norris; Kimberly Buchanan; Timothy Elliott,Diane Brooks,Fang Liu; Jennifer Norris,David Mayo,4,1,2,1,,Singleton Sound,0,1,1,0
7663,Barefoot Bride,Album,Dream Pop,2023,,,True,,False,David Johnson; JAXXON X; Victor Spencer,Mary Powers,David Johnson,,3,1,1,0,,Vienna Pulse,0,1,0,1
15630,Beyond the Resolution,Song,Desert Rock,2023,2023,,True,True,False,Susan Jones,,,,1,0,0,0,Echo Chamber Studios | ECS,Echo Chamber Studios | ECS,1,1,1,0
7295,Binding Fibers,Song,Indie Folk,2023,,,True,False,False,Lei Yang; Li Zhao; Na Qian; Tao Yang,,,Na Qian,4,0,0,1,Mucambo Groove,Mucambo Groove,1,1,1,0
3908,Bitter Giggles,Song,Synthwave,2023,,2023,True,True,False,Leyla Graf-Gotthard,Dunja Reinhardt,Leyla Graf-Gotthard,,1,1,1,0,Heritage Sound Studios,,1,0,2,0
8557,Blank Slate Boulevard,Song,Oceanus Folk,2023,,,True,True,True,Jessica Carney,,Erin Martinez,,1,0,1,0,Sonic Strike Records,,1,0,1,0
5526,Blooming Choreography,Song,Southern Gothic Rock,2023,,,True,True,False,Antoine Perrot-Léger; Christine Bonnin-Morel; Phantom Sync; Rémy Denis de Duhamel,Charlotte Lefèvre,,Antoine Perrot-Léger; Rémy Denis de Duhamel,4,1,0,2,Kamiogawa Rhythms,Kamiogawa Rhythms,1,1,1,1
